meeting_id,race_id,race_date,track,race_time,race_class,race_distance,race_prizes,position,trap,dog_id,dog_name,trainer,comments,starting_price,time_s,time_distance,birth_date,weight,color,sire,dam,breeding_info,race_url,odds_ratio,time_seconds,primary_color,weight_kg,trap_numeric,distance_meters,comment_early_pace,comment_led,comment_crowded,comment_strong_finish,comment_middle_runner,comment_rails_runner,comment_wide_runner,dist_range_0_300m,dist_range_301_500m,dist_range_501_700m,dist_range_701_1000m,age_at_race,trap_track_bias
421334,1089308,Friday 29th November 2024,Newcastle,15:51,A4,480m,1st £145 | Others £60 Race Total £385,3rd,3,635997,Alnwick United,A Harrison,Bumped1,9/4,04.76,29.33 (1/2),Aug-2022,31.7,d - wbk,Hiya Butt,Shellam Maeby,Aug-2022 | 31.7 | d - wbk | Hiya Butt - Shellam Maeby,https://www.gbgb.org.uk/meeting/?meetingId=421334&raceId=1089308,3.25,4.76,bk,31.7,3,480,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
421334,1089308,Friday 29th November 2024,Newcastle,15:51,A4,480m,1st £145 | Others £60 Race Total £385,4th,4,629790,Kevinsfort Luke,D Little,BadlyBumped1,7/1,04.73,29.35 (HD),Aug-2021,28.0,d - bk,Laughil Blake,Kevinsfort Tiger,Aug-2021 | 28.0 | d - bk | Laughil Blake - Kevinsfort Tiger,https://www.gbgb.org.uk/meeting/?meetingId=421334&raceId=1089308,8.0,4.73,bk,28.0,4,480,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
421334,1089308,Friday 29th November 2024,Newcastle,15:51,A4,480m,1st £145 | Others £60 Race Total £385,5th,5,638966,Bramble Emee,C L Hardy,"EarlyP,MidTW,LedRunUpT4",8/1,04.73,29.42 (3/4),Sep-2022,29.9,b - bk,Ballymac Kingdom,Strawberry Amy,Sep-2022 | 29.9 | b - bk | Ballymac Kingdom - Strawberry Amy,https://www.gbgb.org.uk/meeting/?meetingId=421334&raceId=1089308,9.0,4.73,bk,29.9,5,480,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
421359,1089453,Sunday 1st December 2024,Doncaster,11:38,B4,450m,1st £115 | Others £40 Race Total £275,1st,5,629945,Da Reall Squad,D Calvert,"Wide,EP,Led1,AwkRnIn",6/1,02.23,28.76 (HD),Aug-2021,33.5,d - bd,Droopys Sydney,Minnies Hazel,Aug-2021 | 33.5 | d - bd | Droopys Sydney - Minnies Hazel,https://www.gbgb.org.uk/meeting/?meetingId=421359&raceId=1089453,7.0,2.23,bd,33.5,5,450,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
421359,1089453,Sunday 1st December 2024,Doncaster,11:38,B4,450m,1st £115 | Others £40 Race Total £275,2nd,3,628613,Nolas Lady,V L Clark,"Mid,EP,Chl3-NrLine",11/2,02.30,28.78 (HD),Jul-2021,28.1,b - bk,Trickys Dumbo,Nolas Meg,Jul-2021 | 28.1 | b - bk | Trickys Dumbo - Nolas Meg,https://www.gbgb.org.uk/meeting/?meetingId=421359&raceId=1089453,6.5,2.3,bk,28.1,3,450,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
421359,1089453,Sunday 1st December 2024,Doncaster,11:38,B4,450m,1st £115 | Others £40 Race Total £275,3rd,6,646015,Gizmo Jeckel,J Simpson,"Wide,EP,RanOn",6/4JF,02.23,28.82 (1/2),Mar-2023,22.6,b - bk,Ballymac Inspeed,Canyar,Mar-2023 | 22.6 | b - bk | Ballymac Inspeed - Canyar,https://www.gbgb.org.uk/meeting/?meetingId=421359&raceId=1089453,0.0,2.23,bk,22.6,6,450,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
421359,1089453,Sunday 1st December 2024,Doncaster,11:38,B4,450m,1st £115 | Others £40 Race Total £275,4th,4,630555,Icecool Bluebell,D Calvert,"Mid,VSAw,Crd3",6/4JF,02.28,29.13 (3 3/4),Aug-2021,26.5,b - bebd,Ballymac Best,Silverhill Star,Aug-2021 | 26.5 | b - bebd | Ballymac Best - Silverhill Star,https://www.gbgb.org.uk/meeting/?meetingId=421359&raceId=1089453,0.0,2.28,bd,26.5,4,450,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
421359,1089453,Sunday 1st December 2024,Doncaster,11:38,B4,450m,1st £115 | Others £40 Race Total £275,5th,2,637387,Joyces Trixie,D Calvert,"Rls-Mid,EP,Chl- 1/2",11/2,02.26,29.16 (1/2),Jun-2022,24.8,b - bd,Ballymac Wild,Bricken Brett,Jun-2022 | 24.8 | b - bd | Ballymac Wild - Bricken Brett,https://www.gbgb.org.uk/meeting/?meetingId=421359&raceId=1089453,6.5,2.26,bd,24.8,2,450,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
421361,1089474,Tuesday 3rd December 2024,Doncaster,18:21,B3,450m,1st £120 | Others £40 Race Total £280,1st,6,638938,Ballymac Alexis,K M Grayson,"Wide,QAw,ALed",15/8,02.20,28.37 (3),Oct-2022,25.0,b - dkbd,Balllymac Best,Global Volcano,Oct-2022 | 25.0 | b - dkbd | Balllymac Best - Global Volcano,https://www.gbgb.org.uk/meeting/?meetingId=421361&raceId=1089474,2.875,2.2,bd,25.0,6,450,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
421361,1089474,Tuesday 3rd December 2024,Doncaster,18:21,B3,450m,1st £120 | Others £40 Race Total £280,2nd,1,635309,Fagans Petunia,R C Hardy,"Rls,Bmp1",7/2,02.28,28.62 (3),Apr-2022,28.3,b - bk,Broadstrand Bono,Zoos Sophie,Apr-2022 | 28.3 | b - bk | Broadstrand Bono - Zoos Sophie,https://www.gbgb.org.uk/meeting/?meetingId=421361&raceId=1089474,4.5,2.28,bk,28.3,1,450,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
421361,1089474,Tuesday 3rd December 2024,Doncaster,18:21,B3,450m,1st £120 | Others £40 Race Total £280,3rd,5,635654,Abigails Poppy,R C Hardy,"Wide,ClrRun",16/1,02.26,28.75 (1 3/4),Apr-2022,25.1,b - bk,Great Blue Shark,Coolavanny Muir,Apr-2022 | 25.1 | b - bk | Great Blue Shark - Coolavanny Muir,https://www.gbgb.org.uk/meeting/?meetingId=421361&raceId=1089474,17.0,2.26,bk,25.1,5,450,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
421361,1089474,Tuesday 3rd December 2024,Doncaster,18:21,B3,450m,1st £120 | Others £40 Race Total £280,4th,4,644653,Redbrick Langley,J W Gaskin,"Mid,Bmp1&3",10/11F,02.26,29.13 (4 3/4),Jan-2023,28.0,b - bk,Droopys Addition,Ballymac Lydia,Jan-2023 | 28.0 | b - bk | Droopys Addition - Ballymac Lydia,https://www.gbgb.org.uk/meeting/?meetingId=421361&raceId=1089474,1.9090909090909092,2.26,bk,28.0,4,450,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
421361,1089474,Tuesday 3rd December 2024,Doncaster,18:21,B3,450m,1st £120 | Others £40 Race Total £280,5th,3,610613,Slippy Craig,D Calvert,"Mid,EP,Bmp1&3",9/1,02.21,29.47 (4 1/4),Oct-2020,32.4,d - bk,Kinloch Brae,Droopys Achieve,Oct-2020 | 32.4 | d - bk | Kinloch Brae - Droopys Achieve,https://www.gbgb.org.uk/meeting/?meetingId=421361&raceId=1089474,10.0,2.21,bk,32.4,3,450,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
421435,1089583,Monday 2nd December 2024,Harlow,18:46,A5,415m,1st £135 | Others £50 Race Total £385,1st,2,593713,Roaring Lion,P J Dolby,"Led3,Rls",5/2F,04.99,26.50 (3),Oct-2020,23.2,b - bk,Kinloch Brae,Mays Fiddlefadle,Oct-2020 | 23.2 | b - bk | Kinloch Brae - Mays Fiddlefadle,https://www.gbgb.org.uk/meeting/?meetingId=421435&raceId=1089583,3.5,4.99,bk,23.2,2,415,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
421435,1089583,Monday 2nd December 2024,Harlow,18:46,A5,415m,1st £135 | Others £50 Race Total £385,2nd,4,636169,Forest Mark,D R Jinks,"EvCh,Middle",7/2,05.00,26.74 (3),Dec-2021,34.6,d - bk,Dorotas Wildcat,Mixed Model,Dec-2021 | 34.6 | d - bk | Dorotas Wildcat - Mixed Model,https://www.gbgb.org.uk/meeting/?meetingId=421435&raceId=1089583,4.5,5.0,bk,34.6,4,415,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
421435,1089583,Monday 2nd December 2024,Harlow,18:46,A5,415m,1st £135 | Others £50 Race Total £385,3rd,1,608965,Kerrylane Rubble,P B Witchell,"EvCh,Rls",6/1,05.03,26.92 (2 1/4),Dec-2020,27.0,d - bk,Ballymac Eske,Lemon Jane,Dec-2020 | 27.0 | d - bk | Ballymac Eske - Lemon Jane,https://www.gbgb.org.uk/meeting/?meetingId=421435&raceId=1089583,7.0,5.03,bk,27.0,1,415,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
421435,1089583,Monday 2nd December 2024,Harlow,18:46,A5,415m,1st £135 | Others £50 Race Total £385,4th,3,623369,Lazlos Girl,D K Hurlock,Led-Crd3,10/3,04.89,27.12 (2 1/2),Aug-2021,24.4,b - bkw,Laughil Blake,Kevinsfort Tiger,Aug-2021 | 24.4 | b - bkw | Laughil Blake - Kevinsfort Tiger,https://www.gbgb.org.uk/meeting/?meetingId=421435&raceId=1089583,4.333333333333334,4.89,bk,24.4,3,415,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
421435,1089583,Monday 2nd December 2024,Harlow,18:46,A5,415m,1st £135 | Others £50 Race Total £385,5th,6,622638,Blue Sensation,P J Dolby,"VSAw,BmpRnUp",7/2,05.18,27.13 (SH),Aug-2021,38.0,d - be,Ballymac Anton,Mays Fiddlefaddle,Aug-2021 | 38.0 | d - be | Ballymac Anton - Mays Fiddlefaddle,https://www.gbgb.org.uk/meeting/?meetingId=421435&raceId=1089583,4.5,5.18,be,38.0,6,415,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
421435,1089583,Monday 2nd December 2024,Harlow,18:46,A5,415m,1st £135 | Others £50 Race Total £385,6th,5,633003,Aurora Slippy,D K Hurlock,BmpRnUp,5/1,05.15,27.27 (1 1/2),Mar-2022,29.8,b - f,Slippy Cian,Bogger Ophelia,Mar-2022 | 29.8 | b - f | Slippy Cian - Bogger Ophelia,https://www.gbgb.org.uk/meeting/?meetingId=421435&raceId=1089583,6.0,5.15,f,29.8,5,415,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
421507,1090089,Tuesday 3rd December 2024,Newcastle,13:08,HP,480m,1st £155 | Others £60 Race Total £455,1st,1,646351,Always Kidding,D Winder,AlwaysLed,9/4,R12,28.97 (4),Apr-2023,33.1,d - bk,Ballyhimikin Jet,Commons Jet,Apr-2023 | 33.1 | d - bk | Ballyhimikin Jet - Commons Jet,https://www.gbgb.org.uk/meeting/?meetingId=421507&raceId=1090089,3.25,0.0,bk,33.1,1,480,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
421507,1090089,Tuesday 3rd December 2024,Newcastle,13:08,HP,480m,1st £155 | Others £60 Race Total £455,2nd,6,631374,Coolavanny Jayce,A Harrison,RanOn,7/4F,Scr,29.30 (4),Oct-2021,33.1,d - bd,Ballymac Best,Coolavanny Bondi,Oct-2021 | 33.1 | d - bd | Ballymac Best - Coolavanny Bondi,https://www.gbgb.org.uk/meeting/?meetingId=421507&raceId=1090089,2.75,0.0,bd,33.1,6,480,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
421507,1090089,Tuesday 3rd December 2024,Newcastle,13:08,HP,480m,1st £155 | Others £60 Race Total £455,3rd,4,646494,Quivers Rolex,P Rutherford,"QuickAway,Second1TRnIn",8/1,R7,29.36 (3/4),Mar-2023,25.9,b - bd,Pestana,Quivers Mona,Mar-2023 | 25.9 | b - bd | Pestana - Quivers Mona,https://www.gbgb.org.uk/meeting/?meetingId=421507&raceId=1090089,9.0,0.0,bd,25.9,4,480,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
421507,1090089,Tuesday 3rd December 2024,Newcastle,13:08,HP,480m,1st £155 | Others £60 Race Total £455,4th,2,644040,Emers Cian,J Walton,ClearRun,9/2,R10,29.39 (1/2),Jan-2023,32.5,d - bd,Slippy Cian,Neamstown Robin,Jan-2023 | 32.5 | d - bd | Slippy Cian - Neamstown Robin,https://www.gbgb.org.uk/meeting/?meetingId=421507&raceId=1090089,5.5,0.0,bd,32.5,2,480,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
421507,1090089,Tuesday 3rd December 2024,Newcastle,13:08,HP,480m,1st £155 | Others £60 Race Total £455,5th,5,591317,Blackhouse Holly,S Ray,ClearRun,6/1,R5,29.42 (NK),Nov-2020,26.7,b - bk,Dorotas Wildcat,Butidontdrink,Nov-2020 | 26.7 | b - bk | Dorotas Wildcat - Butidontdrink,https://www.gbgb.org.uk/meeting/?meetingId=421507&raceId=1090089,7.0,0.0,bk,26.7,5,480,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
421507,1090089,Tuesday 3rd December 2024,Newcastle,13:08,HP,480m,1st £155 | Others £60 Race Total £455,6th,3,609912,Lightfoot Richie,J J Fenwick,LackedEarlyPace,5/1,R9,29.60 (2 1/4),Jan-2021,35.8,d - bk,Ice On Fire,Pippys Jet,Jan-2021 | 35.8 | d - bk | Ice On Fire - Pippys Jet,https://www.gbgb.org.uk/meeting/?meetingId=421507&raceId=1090089,6.0,0.0,bk,35.8,3,480,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
421507,1090093,Tuesday 3rd December 2024,Newcastle,14:14,A4,480m,1st £145 | Others £60 Race Total £445,1st,1,613404,Move Over Love,R J Buckton,"AlwaysHandy,Led3",7/1,04.69,29.21 (1 1/2),Feb-2021,32.8,b - bk,Droopys Sydney,Palace Queen,Feb-2021 | 32.8 | b - bk | Droopys Sydney - Palace Queen,https://www.gbgb.org.uk/meeting/?meetingId=421507&raceId=1090093,8.0,4.69,bk,32.8,1,480,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
421507,1090093,Tuesday 3rd December 2024,Newcastle,14:14,A4,480m,1st £145 | Others £60 Race Total £445,2nd,2,635385,Wraysbury Tonali,P Rutherford,EveryChance,4/1,04.69,29.34 (1 1/2),Oct-2022,34.5,d - wbk,Confident Rankin,Wraysbury Dream,Oct-2022 | 34.5 | d - wbk | Confident Rankin - Wraysbury Dream,https://www.gbgb.org.uk/meeting/?meetingId=421507&raceId=1090093,5.0,4.69,bk,34.5,2,480,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
421507,1090093,Tuesday 3rd December 2024,Newcastle,14:14,A4,480m,1st £145 | Others £60 Race Total £445,3rd,4,621805,All On Ice,J J Fenwick,LedT3,10/3,04.63,29.44 (1 1/4),Jul-2021,29.4,b - bk,Broadstrand Bono,Bigmans Grainne,Jul-2021 | 29.4 | b - bk | Broadstrand Bono - Bigmans Grainne,https://www.gbgb.org.uk/meeting/?meetingId=421507&raceId=1090093,4.333333333333334,4.63,bk,29.4,4,480,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
421507,1090093,Tuesday 3rd December 2024,Newcastle,14:14,A4,480m,1st £145 | Others £60 Race Total £445,4th,3,635997,Alnwick United,A Harrison,ClearRun,5/2F,04.84,29.45 (SH),Aug-2022,31.6,d - wbk,Hiya Butt,Shellam Maeby,Aug-2022 | 31.6 | d - wbk | Hiya Butt - Shellam Maeby,https://www.gbgb.org.uk/meeting/?meetingId=421507&raceId=1090093,3.5,4.84,bk,31.6,3,480,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
421507,1090093,Tuesday 3rd December 2024,Newcastle,14:14,A4,480m,1st £145 | Others £60 Race Total £445,5th,5,642123,Blackhousevinnie,S Ray,Crowded&ForcedW3,3/1,04.80,29.73 (3 1/2),Mar-2023,33.8,d - be,King Turbo,Butidontdrink,Mar-2023 | 33.8 | d - be | King Turbo - Butidontdrink,https://www.gbgb.org.uk/meeting/?meetingId=421507&raceId=1090093,4.0,4.8,be,33.8,5,480,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
421507,1090093,Tuesday 3rd December 2024,Newcastle,14:14,A4,480m,1st £145 | Others £60 Race Total £445,6th,6,624495,Canny Adelaide,P Rutherford,Crowded 3/4,9/2,04.75,29.95 (2 3/4),Jul-2021,26.5,b - bew,Droopys Sydney,An Cailin Alainn,Jul-2021 | 26.5 | b - bew | Droopys Sydney - An Cailin Alainn,https://www.gbgb.org.uk/meeting/?meetingId=421507&raceId=1090093,5.5,4.75,be,26.5,6,480,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
421539,1090388,Wednesday 4th December 2024,Newcastle,14:29,A7,480m,1st £130 | Others £55 Race Total £405,1st,3,641547,Alnwick Helen,A Harrison,"Middle,SoonLed,HeldOn",2/1F,04.64,29.52 (SH),Jan-2023,27.7,b - bd,King Turbo,Droopys Reel,Jan-2023 | 27.7 | b - bd | King Turbo - Droopys Reel,https://www.gbgb.org.uk/meeting/?meetingId=421539&raceId=1090388,3.0,4.64,bd,27.7,3,480,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
421539,1090388,Wednesday 4th December 2024,Newcastle,14:29,A7,480m,1st £130 | Others £55 Race Total £405,2nd,2,639718,Peaches N Cream,J J Fenwick,ChallengedRunIn,11/4,04.69,29.53 (SH),Jul-2022,29.8,b - bk,Holdem Spy,Do The Dab,Jul-2022 | 29.8 | b - bk | Holdem Spy - Do The Dab,https://www.gbgb.org.uk/meeting/?meetingId=421539&raceId=1090388,3.75,4.69,bk,29.8,2,480,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
421539,1090388,Wednesday 4th December 2024,Newcastle,14:29,A7,480m,1st £130 | Others £55 Race Total £405,3rd,1,620668,Coolemount Flo,S Caile,"LackedEP,ChlNearLine",7/1,04.83,29.57 (NK),Feb-2021,29.1,b - bk,Jaytee Jet,Coolemount Bally,Feb-2021 | 29.1 | b - bk | Jaytee Jet - Coolemount Bally,https://www.gbgb.org.uk/meeting/?meetingId=421539&raceId=1090388,8.0,4.83,bk,29.1,1,480,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
421539,1090388,Wednesday 4th December 2024,Newcastle,14:29,A7,480m,1st £130 | Others £55 Race Total £405,4th,4,635290,Wraysbury Wisp,P Rutherford,"Middle,RanOn",15/2,04.69,29.61 (1/2),Oct-2022,26.5,b - be,Confident Rankin,Wraysbury Dream,Oct-2022 | 26.5 | b - be | Confident Rankin - Wraysbury Dream,https://www.gbgb.org.uk/meeting/?meetingId=421539&raceId=1090388,8.5,4.69,be,26.5,4,480,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
421539,1090388,Wednesday 4th December 2024,Newcastle,14:29,A7,480m,1st £130 | Others £55 Race Total £405,5th,5,620311,Jayque Dazzle,J T Edgar,"Wide,ClearRun",3/1,04.73,29.76 (2),Dec-2020,31.2,b - bk,Slippery Robert,Camacca,Dec-2020 | 31.2 | b - bk | Slippery Robert - Camacca,https://www.gbgb.org.uk/meeting/?meetingId=421539&raceId=1090388,4.0,4.73,bk,31.2,5,480,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
421539,1090388,Wednesday 4th December 2024,Newcastle,14:29,A7,480m,1st £130 | Others £55 Race Total £405,6th,6,634855,Watermill Wendy,D Alcorn,"SlowAway,Wide",9/2,04.76,29.83 (3/4),Jul-2022,28.0,b - be,Broadstrand Bono,Black Long Bow,Jul-2022 | 28.0 | b - be | Broadstrand Bono - Black Long Bow,https://www.gbgb.org.uk/meeting/?meetingId=421539&raceId=1090388,5.5,4.76,be,28.0,6,480,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
421538,1090403,Wednesday 4th December 2024,Sunderland,15:32,A4,450m,1st £145 | Others £60 Race Total £445,1st,6,638526,Kingdom Kid,E Y Bell,"Wide,Led1",5/2,05.09,27.76 (6 1/4),Jun-2022,34.3,d - bk,Pestana,Kingdom Queen,Jun-2022 | 34.3 | d - bk | Pestana - Kingdom Queen,https://www.gbgb.org.uk/meeting/?meetingId=421538&raceId=1090403,3.5,5.09,bk,34.3,6,450,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
421538,1090403,Wednesday 4th December 2024,Sunderland,15:32,A4,450m,1st £145 | Others £60 Race Total £445,2nd,5,585543,Jaguar Wildcat,S Linley,"Wide,Bmp1,ROn",10/1,05.10,28.27 (6 1/4),Apr-2020,37.7,d - bk,Dorotas Wildcat,Billys Hope,Apr-2020 | 37.7 | d - bk | Dorotas Wildcat - Billys Hope,https://www.gbgb.org.uk/meeting/?meetingId=421538&raceId=1090403,11.0,5.1,bk,37.7,5,450,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
421538,1090403,Wednesday 4th December 2024,Sunderland,15:32,A4,450m,1st £145 | Others £60 Race Total £445,3rd,4,621352,Crafty Limato,J A Teal,"Middle,Bmp4",2/1F,05.09,28.35 (1),Feb-2021,30.1,b - bk,Ballymac Best,Crafty Perfecto,Feb-2021 | 30.1 | b - bk | Ballymac Best - Crafty Perfecto,https://www.gbgb.org.uk/meeting/?meetingId=421538&raceId=1090403,3.0,5.09,bk,30.1,4,450,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
421538,1090403,Wednesday 4th December 2024,Sunderland,15:32,A4,450m,1st £145 | Others £60 Race Total £445,4th,2,628636,Flying Secret,C Mcnicholas,"MidToRls,Crd1,ROn",9/2,05.14,28.36 (SH),Nov-2021,29.2,b - wbebd,Bull Run Bolt,Sharp Operator,Nov-2021 | 29.2 | b - wbebd | Bull Run Bolt - Sharp Operator,https://www.gbgb.org.uk/meeting/?meetingId=421538&raceId=1090403,5.5,5.14,bd,29.2,2,450,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
421538,1090403,Wednesday 4th December 2024,Sunderland,15:32,A4,450m,1st £145 | Others £60 Race Total £445,5th,1,644196,Lightupthesky,J A Teal,"MidToRls,Crd1&4",9/2,05.13,28.40 (1/2),Oct-2022,24.3,b - bk,Broadstrand Bono,Leavethemaskon,Oct-2022 | 24.3 | b - bk | Broadstrand Bono - Leavethemaskon,https://www.gbgb.org.uk/meeting/?meetingId=421538&raceId=1090403,5.5,5.13,bk,24.3,1,450,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
421538,1090403,Wednesday 4th December 2024,Sunderland,15:32,A4,450m,1st £145 | Others £60 Race Total £445,6th,3,625744,Kilbrook Clodagh,E A Lagan,"Middle,LedTo1&Crd",4/1,05.08,28.69 (3 1/2),Aug-2021,30.1,b - wbd,Skywalker Logan,Bessbrook Mill,Aug-2021 | 30.1 | b - wbd | Skywalker Logan - Bessbrook Mill,https://www.gbgb.org.uk/meeting/?meetingId=421538&raceId=1090403,5.0,5.08,bd,30.1,3,450,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
421639,1090927,Friday 6th December 2024,Towcester,17:03,A3,500m,1st £140 | Others £40 Race Total £340,1st,4,647977,Romeo Cobra,L G Tuffin,"Mid,ALed,HeldOn",3/1,04.12,29.56,Jun-2023,34.2,d - dkbd,Dorotas Wildcat,Fabulous Spirit,Jun-2023 | 34.2 | d - dkbd | Dorotas Wildcat - Fabulous Spirit,https://www.gbgb.org.uk/meeting/?meetingId=421639&raceId=1090927,4.0,4.12,bd,34.2,4,500,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
421639,1090927,Friday 6th December 2024,Towcester,17:03,A3,500m,1st £140 | Others £40 Race Total £340,1st,5,630254,Makeit Magical,F J Gray,"Wide,FinWell,LdNrLn",5/2,04.14,29.56 (DH),Oct-2021,27.3,b - ltf,Grangeview Ten,Kitmins Misty,Oct-2021 | 27.3 | b - ltf | Grangeview Ten - Kitmins Misty,https://www.gbgb.org.uk/meeting/?meetingId=421639&raceId=1090927,3.5,4.14,f,27.3,5,500,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
421639,1090927,Friday 6th December 2024,Towcester,17:03,A3,500m,1st £140 | Others £40 Race Total £340,3rd,6,619745,Swift Panya,K Gooding,"Wide,RanOn",7/1,04.24,29.67 (1 1/4),Mar-2021,29.6,b - be,Droopys Sydney,Swift Precious,Mar-2021 | 29.6 | b - be | Droopys Sydney - Swift Precious,https://www.gbgb.org.uk/meeting/?meetingId=421639&raceId=1090927,8.0,4.24,be,29.6,6,500,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
421639,1090927,Friday 6th December 2024,Towcester,17:03,A3,500m,1st £140 | Others £40 Race Total £340,4th,1,632011,Savana Noir,A L Steels,"Rls,FcdToCk3,RanOn",11/1,04.29,29.72 (3/4),Oct-2021,28.7,d - bk,Droopys Buick,Melodys Shiny,Oct-2021 | 28.7 | d - bk | Droopys Buick - Melodys Shiny,https://www.gbgb.org.uk/meeting/?meetingId=421639&raceId=1090927,12.0,4.29,bk,28.7,1,500,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
421639,1090927,Friday 6th December 2024,Towcester,17:03,A3,500m,1st £140 | Others £40 Race Total £340,5th,3,638272,Savana Elsie,A L Steels,"MidTRls,VSAw,Crd2",9/2,04.48,29.83 (1 1/4),Aug-2022,29.1,b - bd,Dorotas Wildcat,Trumpers Pebbles,Aug-2022 | 29.1 | b - bd | Dorotas Wildcat - Trumpers Pebbles,https://www.gbgb.org.uk/meeting/?meetingId=421639&raceId=1090927,5.5,4.48,bd,29.1,3,500,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
421639,1090927,Friday 6th December 2024,Towcester,17:03,A3,500m,1st £140 | Others £40 Race Total £340,6th,2,630854,Shockwave Sioux,K Gooding,"RlsTMid,Crd2",15/8F,04.28,30.09 (3 1/4),May-2022,26.9,b - bk,Droopys Sydney,Ballymac Juliet,May-2022 | 26.9 | b - bk | Droopys Sydney - Ballymac Juliet,https://www.gbgb.org.uk/meeting/?meetingId=421639&raceId=1090927,2.875,4.28,bk,26.9,2,500,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
421640,1090938,Saturday 7th December 2024,Towcester,12:29,A5,500m,1st £115 | Others £40 Race Total £315,1st,1,642163,Flitwick Lopes,P T Henman,"Rls,Ld1",13/8F,04.28,30.36 (8 3/4),Dec-2022,28.7,b - bk,Dorotas Wildcat,Sidarian Pearl,Dec-2022 | 28.7 | b - bk | Dorotas Wildcat - Sidarian Pearl,https://www.gbgb.org.uk/meeting/?meetingId=421640&raceId=1090938,2.625,4.28,bk,28.7,1,500,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
421640,1090938,Saturday 7th December 2024,Towcester,12:29,A5,500m,1st £115 | Others £40 Race Total £315,2nd,2,643517,Savana Limani,P Tsirigotis,"RlsTMid,Crd1&2",7/4,04.27,31.06 (8 3/4),Sep-2022,28.8,b - bk,Dromana Bucko,Likely Gift,Sep-2022 | 28.8 | b - bk | Dromana Bucko - Likely Gift,https://www.gbgb.org.uk/meeting/?meetingId=421640&raceId=1090938,2.75,4.27,bk,28.8,2,500,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
421640,1090938,Saturday 7th December 2024,Towcester,12:29,A5,500m,1st £115 | Others £40 Race Total £315,3rd,6,636396,Flitwick Clubtwo,P T Henman,"Wide,CrdW1,RanOn",4/1,04.38,31.12 (3/4),Jul-2022,26.8,b - bd,Pestana,Our Tilly,Jul-2022 | 26.8 | b - bd | Pestana - Our Tilly,https://www.gbgb.org.uk/meeting/?meetingId=421640&raceId=1090938,5.0,4.38,bd,26.8,6,500,0,0,0,0,0,0,0,0,1,0,0,3.0,0.15
